complex_id,pdb_id,protein_chain,ligand_resname,ligand_smiles,target_name,species,uniprot_id,label_type,label_value,label_unit,activity_type,n_measurements,molecule_chembl_ids,template_structure_id,template_quality_score,template_resolution,template_ligand_resname,data_source,pdb_path
hkpocket_3lm5_P_0_1,3lm5,A,QUE,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lm5_P_0_1,,,QUE,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3lm5/3lm5_P_0_1_res.pdb
hkpocket_3lm5_P_0_2,3lm5,A,QUE,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lm5_P_0_2,,,QUE,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3lm5/3lm5_P_0_2_res.pdb
hkpocket_3lm5_P_0_3,3lm5,A,QUE,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lm5_P_0_3,,,QUE,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3lm5/3lm5_P_0_3_res.pdb
hkpocket_3lm5_P_0_4,3lm5,A,QUE,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lm5_P_0_4,,,QUE,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3lm5/3lm5_P_0_4_res.pdb
hkpocket_3lm5_P_0_5,3lm5,A,QUE,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lm5_P_0_5,,,QUE,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3lm5/3lm5_P_0_5_res.pdb
hkpocket_3lm5_P_0_6,3lm5,A,QUE,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lm5_P_0_6,,,QUE,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3lm5/3lm5_P_0_6_res.pdb
hkpocket_3lm5_P_1,3lm5,A,QUE,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lm5_P_1,,,QUE,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3lm5/3lm5_P_1_res.pdb
hkpocket_3lm5_P_10,3lm5,A,QUE,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lm5_P_10,,,QUE,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3lm5/3lm5_P_10_res.pdb
hkpocket_3lm5_P_2,3lm5,A,QUE,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lm5_P_2,,,QUE,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3lm5/3lm5_P_2_res.pdb
hkpocket_3lm5_P_2_0,3lm5,A,QUE,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lm5_P_2_0,,,QUE,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3lm5/3lm5_P_2_0_res.pdb
hkpocket_3lm5_P_2_1,3lm5,A,QUE,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lm5_P_2_1,,,QUE,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3lm5/3lm5_P_2_1_res.pdb
hkpocket_3lm5_P_2_2,3lm5,A,QUE,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lm5_P_2_2,,,QUE,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3lm5/3lm5_P_2_2_res.pdb
hkpocket_3lm5_P_3,3lm5,A,QUE,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lm5_P_3,,,QUE,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3lm5/3lm5_P_3_res.pdb
hkpocket_3lm5_P_4,3lm5,A,QUE,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lm5_P_4,,,QUE,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3lm5/3lm5_P_4_res.pdb
hkpocket_3lm5_P_5,3lm5,A,QUE,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lm5_P_5,,,QUE,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3lm5/3lm5_P_5_res.pdb
hkpocket_3lm5_P_6,3lm5,A,QUE,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lm5_P_6,,,QUE,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3lm5/3lm5_P_6_res.pdb
hkpocket_3lm5_P_7,3lm5,A,QUE,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lm5_P_7,,,QUE,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3lm5/3lm5_P_7_res.pdb
hkpocket_3lm5_P_8,3lm5,A,QUE,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lm5_P_8,,,QUE,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3lm5/3lm5_P_8_res.pdb
hkpocket_3lm5_P_9,3lm5,A,QUE,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lm5_P_9,,,QUE,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3lm5/3lm5_P_9_res.pdb
hkpocket_3lxp_P_0,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_0,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_0_res.pdb
hkpocket_3lxp_P_1,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_1,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_1_res.pdb
hkpocket_3lxp_P_10,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_10,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_10_res.pdb
hkpocket_3lxp_P_11,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_11,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_11_res.pdb
hkpocket_3lxp_P_11_0,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_11_0,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_11_0_res.pdb
hkpocket_3lxp_P_11_1,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_11_1,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_11_1_res.pdb
hkpocket_3lxp_P_12,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_12,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_12_res.pdb
hkpocket_3lxp_P_1_0,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_1_0,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_1_0_res.pdb
hkpocket_3lxp_P_1_1,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_1_1,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_1_1_res.pdb
hkpocket_3lxp_P_1_2,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_1_2,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_1_2_res.pdb
hkpocket_3lxp_P_2,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_2,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_2_res.pdb
hkpocket_3lxp_P_2_0,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_2_0,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_2_0_res.pdb
hkpocket_3lxp_P_2_1,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_2_1,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_2_1_res.pdb
hkpocket_3lxp_P_2_2,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_2_2,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_2_2_res.pdb
hkpocket_3lxp_P_2_3,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_2_3,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_2_3_res.pdb
hkpocket_3lxp_P_3,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_3,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_3_res.pdb
hkpocket_3lxp_P_3_0,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_3_0,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_3_0_res.pdb
hkpocket_3lxp_P_3_1,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_3_1,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_3_1_res.pdb
hkpocket_3lxp_P_4,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_4,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_4_res.pdb
hkpocket_3lxp_P_4_0,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_4_0,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_4_0_res.pdb
hkpocket_3lxp_P_4_1,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_4_1,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_4_1_res.pdb
hkpocket_3lxp_P_4_2,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_4_2,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_4_2_res.pdb
hkpocket_3lxp_P_5,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_5,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_5_res.pdb
hkpocket_3lxp_P_6,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_6,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_6_res.pdb
hkpocket_3lxp_P_7,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_7,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_7_res.pdb
hkpocket_3lxp_P_8,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_8,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_8_res.pdb
hkpocket_3lxp_P_9,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_9,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_9_res.pdb
hkpocket_3lxp_P_9_0,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_9_0,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_9_0_res.pdb
hkpocket_3lxp_P_9_1,3lxp,A,IZA,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3lxp_P_9_1,,,IZA,HKPocket TK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TK group/TK/3lxp/3lxp_P_9_1_res.pdb
hkpocket_3m2w_P_0,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_0,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_0_res.pdb
hkpocket_3m2w_P_1,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_1,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_1_res.pdb
hkpocket_3m2w_P_10,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_10,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_10_res.pdb
hkpocket_3m2w_P_1_0,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_1_0,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_1_0_res.pdb
hkpocket_3m2w_P_1_1,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_1_1,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_1_1_res.pdb
hkpocket_3m2w_P_1_2,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_1_2,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_1_2_res.pdb
hkpocket_3m2w_P_2,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_2,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_2_res.pdb
hkpocket_3m2w_P_2_0,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_2_0,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_2_0_res.pdb
hkpocket_3m2w_P_2_1,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_2_1,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_2_1_res.pdb
hkpocket_3m2w_P_3,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_3,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_3_res.pdb
hkpocket_3m2w_P_3_0,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_3_0,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_3_0_res.pdb
hkpocket_3m2w_P_3_1,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_3_1,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_3_1_res.pdb
hkpocket_3m2w_P_4,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_4,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_4_res.pdb
hkpocket_3m2w_P_5,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_5,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_5_res.pdb
hkpocket_3m2w_P_5_0,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_5_0,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_5_0_res.pdb
hkpocket_3m2w_P_5_1,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_5_1,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_5_1_res.pdb
hkpocket_3m2w_P_6,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_6,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_6_res.pdb
hkpocket_3m2w_P_7,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_7,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_7_res.pdb
hkpocket_3m2w_P_7_0,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_7_0,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_7_0_res.pdb
hkpocket_3m2w_P_7_1,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_7_1,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_7_1_res.pdb
hkpocket_3m2w_P_8,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_8,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_8_res.pdb
hkpocket_3m2w_P_9,3m2w,A,L8I,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3m2w_P_9,,,L8I,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/3m2w/3m2w_P_9_res.pdb
hkpocket_3mdy_P_0,3mdy,A,LDN,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3mdy_P_0,,,LDN,HKPocket TKL,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TKL group/TKL/3mdy/3mdy_P_0_res.pdb
hkpocket_3mdy_P_0_0,3mdy,A,LDN,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3mdy_P_0_0,,,LDN,HKPocket TKL,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TKL group/TKL/3mdy/3mdy_P_0_0_res.pdb
hkpocket_3mdy_P_0_1,3mdy,A,LDN,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3mdy_P_0_1,,,LDN,HKPocket TKL,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TKL group/TKL/3mdy/3mdy_P_0_1_res.pdb
hkpocket_3mdy_P_1,3mdy,A,LDN,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3mdy_P_1,,,LDN,HKPocket TKL,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TKL group/TKL/3mdy/3mdy_P_1_res.pdb
hkpocket_3mdy_P_10,3mdy,A,LDN,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3mdy_P_10,,,LDN,HKPocket TKL,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TKL group/TKL/3mdy/3mdy_P_10_res.pdb
hkpocket_3mdy_P_10_0,3mdy,A,LDN,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3mdy_P_10_0,,,LDN,HKPocket TKL,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TKL group/TKL/3mdy/3mdy_P_10_0_res.pdb
hkpocket_3mdy_P_10_1,3mdy,A,LDN,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,3mdy_P_10_1,,,LDN,HKPocket TKL,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in TKL group/TKL/3mdy/3mdy_P_10_1_res.pdb
